Candidate	Party	Rank	Gender	Norwegian	Ethnicity	Birth Year	Priority	County	Code	Municipality
Hans Petter Langbakk	KRF	11	Male	Norsk		1965	NO	Akershus	0235	Ullensaker
Margrethe Fylling	KRF	12	Female	Norsk		1954	NO	Akershus	0235	Ullensaker
Arnhild Hesjedal Arstad	KRF	13	Female	Norsk		1948	NO	Akershus	0235	Ullensaker
Kjell Morgan Hovden	KRF	14	Male	Norsk		1945	NO	Akershus	0235	Ullensaker
Anne Kristin Eek	KRF	15	Female	Norsk		1958	NO	Akershus	0235	Ullensaker
Edith Jørgine Jarsve	KRF	16	Female	Norsk		1944	NO	Akershus	0235	Ullensaker
Berit Bergfjord	KRF	17	Female	Norsk		1943	NO	Akershus	0235	Ullensaker
Jan Erik Sørheim	KRF	18	Male	Norsk		1961	NO	Akershus	0235	Ullensaker
Ruth Ellen Johansen	KRF	19	Female	Norsk		1979	NO	Akershus	0235	Ullensaker
Håvard Nygård	KRF	20	Male	Norsk		1976	NO	Akershus	0235	Ullensaker
Inger Johanne Molnes	KRF	21	Female	Norsk		1942	NO	Akershus	0235	Ullensaker
Signe Dahl	KRF	22	Female	Norsk		1930	NO	Akershus	0235	Ullensaker
May Manzini Lindseth	MDG	1	Female	Non	South African	1978	YES	Akershus	0235	Ullensaker
Eirik Sørsdal Ballestad	MDG	2	Male	Norsk		1965	YES	Akershus	0235	Ullensaker
Espen Ludvigsen	MDG	3	Male	Norsk		1981	NO	Akershus	0235	Ullensaker
Vegard Skamfer	MDG	4	Male	Norsk		1990	NO	Akershus	0235	Ullensaker
Hilda Fjeldstad	MDG	5	Female	Norsk		1993	NO	Akershus	0235	Ullensaker
Berna Marie Sommerseth	MDG	6	Female	Norsk		1983	NO	Akershus	0235	Ullensaker
Jeaneth Y Romero Roluna Nydal	MDG	7	Female	Non	Spanish	1964	NO	Akershus	0235	Ullensaker
Lars Egil Berg	SP	1	Male	Norsk		1960	YES	Akershus	0235	Ullensaker
Leif Erik Dahl	SP	2	Male	Norsk		1975	NO	Akershus	0235	Ullensaker
Eline Oserud	SP	3	Female	Norsk		1989	NO	Akershus	0235	Ullensaker
Ingeborg Støverud Beitnes	SP	4	Female	Norsk		1964	NO	Akershus	0235	Ullensaker
Lars Halvor Stokstad	SP	5	Male	Norsk		1986	NO	Akershus	0235	Ullensaker
Elisabeth Berg Hansen	SP	6	Female	Norsk		1969	NO	Akershus	0235	Ullensaker
Martin Stanger	SP	7	Male	Norsk		1991	NO	Akershus	0235	Ullensaker
Torunn Elisabeth Kvarme Aurstad	SP	8	Female	Norsk		1979	NO	Akershus	0235	Ullensaker
Jan Håkon Brotnov	SP	9	Male	Norsk		1946	NO	Akershus	0235	Ullensaker
Ragnhild Marie Gjerstad Hovde	SP	10	Female	Norsk		1948	NO	Akershus	0235	Ullensaker
Odd Magne Pettersen	SP	11	Male	Norsk		1944	NO	Akershus	0235	Ullensaker
Ørjan Eltvik	SP	12	Male	Norsk		1955	NO	Akershus	0235	Ullensaker
Kjersti Løvseth	SP	13	Female	Norsk		1964	NO	Akershus	0235	Ullensaker
Harald Andreas Reierstad	SP	14	Male	Norsk		1961	NO	Akershus	0235	Ullensaker
Geir Ljøgodt	SP	15	Male	Norsk		1965	NO	Akershus	0235	Ullensaker
Siv Beate Thorshaug	SP	16	Female	Norsk		1968	NO	Akershus	0235	Ullensaker
Ole Haugen	SP	17	Male	Norsk		1952	NO	Akershus	0235	Ullensaker
Gunn-Marit Synøve Sigvartsen	SP	18	Female	Norsk		1942	NO	Akershus	0235	Ullensaker
Knut Christian Skibsrud	SP	19	Male	Norsk		1941	NO	Akershus	0235	Ullensaker
Anne-Line Kjos Sollie	SP	20	Female	Norsk		1964	NO	Akershus	0235	Ullensaker
Ole-Andreas Kinnsbekken	SP	21	Male	Norsk		1985	NO	Akershus	0235	Ullensaker
Kari Sydtangen	SP	22	Female	Norsk		1947	NO	Akershus	0235	Ullensaker
Nils-Edvin Wethal	SP	23	Male	Norsk		1958	NO	Akershus	0235	Ullensaker
Trygve Stanger	SP	24	Male	Norsk		1962	NO	Akershus	0235	Ullensaker
Anne Mette Nordby Thorvaldsen	SP	25	Female	Norsk		1957	NO	Akershus	0235	Ullensaker
Ove Elstad	SP	26	Male	Norsk		1956	NO	Akershus	0235	Ullensaker
Kari Fjeldstad Luke	SP	27	Female	Norsk		1954	NO	Akershus	0235	Ullensaker
Hans Petter Aurstad	SP	28	Male	Norsk		1976	NO	Akershus	0235	Ullensaker
Sigrun Sundby	SP	29	Female	Norsk		1941	NO	Akershus	0235	Ullensaker
Lars Andreas Grande	SP	30	Male	Norsk		1942	NO	Akershus	0235	Ullensaker
Kari Kamstrup Hovind	SP	31	Female	Norsk		1956	NO	Akershus	0235	Ullensaker
Sverre Magne Støverud	SP	32	Male	Norsk		1937	NO	Akershus	0235	Ullensaker
Ole Martin Tonhaugen	SP	33	Male	Norsk		1940	NO	Akershus	0235	Ullensaker
Gro Irene Holt	SV	1	Female	Norsk		1954	YES	Akershus	0235	Ullensaker
Arnljot Ask	SV	2	Male	Norsk		1942	YES	Akershus	0235	Ullensaker
Ann-Kristin Johnsen Sandaa	SV	3	Female	Norsk		1976	NO	Akershus	0235	Ullensaker
Gunn Frisholm	R	4	Female	Norsk		1955	NO	Akershus	0235	Ullensaker
Jo Gjessing	R	5	Male	Norsk		1948	NO	Akershus	0235	Ullensaker
Ole Petter Olsen	SV	6	Male	Norsk		1938	NO	Akershus	0235	Ullensaker
Lill Svanhild Kvaksrud	SV	7	Female	Norsk		1961	NO	Akershus	0235	Ullensaker
Johanne Østengen	SV	8	Female	Norsk		1996	NO	Akershus	0235	Ullensaker
Samin Aliassi	R	9	Male	Non	Indian	1967	NO	Akershus	0235	Ullensaker
Jan Chamran	SV	10	Male	Non	Hebrew	1974	NO	Akershus	0235	Ullensaker
Janne Moen Lyng	SV	11	Female	Norsk		1972	NO	Akershus	0235	Ullensaker
Trond Wold	SV	12	Male	Norsk		1949	NO	Akershus	0235	Ullensaker
Jenny Ovlien Frisholm	SV	13	Female	Norsk		1992	NO	Akershus	0235	Ullensaker
Gro Trude Gjestrud	SV	14	Female	Norsk		1955	NO	Akershus	0235	Ullensaker
Ida Aasen	R	15	Female	Norsk		1978	NO	Akershus	0235	Ullensaker
Bente Margrethe Weimand	SV	16	Female	Norsk		1961	NO	Akershus	0235	Ullensaker
Meisam Haidari	SV	17	Male	Non	Persian	1984	NO	Akershus	0235	Ullensaker
Signhild Elisabeth Øgaard Gjessing	SV	18	Female	Norsk		1948	NO	Akershus	0235	Ullensaker
Elin Fossen	SV	19	Female	Norsk		1961	NO	Akershus	0235	Ullensaker
Vegar Richter Storsve	R	20	Male	Norsk		1955	NO	Akershus	0235	Ullensaker
Jack Roger Ingemar Axelsson	V	1	Male	Norsk		1956	YES	Akershus	0235	Ullensaker
Kristin Engely	V	2	Female	Norsk		1977	YES	Akershus	0235	Ullensaker
Stein Vegard Leidal	V	3	Male	Norsk		1963	YES	Akershus	0235	Ullensaker
Karl-Oskar Smerud Nicolaisen	V	4	Male	Norsk		1983	NO	Akershus	0235	Ullensaker
Katrine Elisabeth Vevle Gjærum	V	5	Female	Norsk		1967	NO	Akershus	0235	Ullensaker
Jahn Thomas Lind	V	6	Male	Norsk		1977	NO	Akershus	0235	Ullensaker
Sidsel Skjelmerud	V	7	Female	Norsk		1955	NO	Akershus	0235	Ullensaker
Frithjof Grønlien	V	8	Male	Norsk		1976	NO	Akershus	0235	Ullensaker
Guri Borander	V	9	Female	Norsk		1933	NO	Akershus	0235	Ullensaker
Sureshkumar Anton Nihal Johnpillai	V	10	Male	Non	Indian	1970	NO	Akershus	0235	Ullensaker
Irene Borgen	V	11	Female	Norsk		1957	NO	Akershus	0235	Ullensaker
Eivind Andreas Høyning Jørgensen	V	12	Male	Norsk		1961	NO	Akershus	0235	Ullensaker
Rita Elisabeth Dreyer	V	13	Female	Norsk		1976	NO	Akershus	0235	Ullensaker
Hans Petter Nissen	V	14	Male	Norsk		1957	NO	Akershus	0235	Ullensaker
Torhild Slåtto	V	15	Female	Norsk		1951	NO	Akershus	0235	Ullensaker
Frode Lillerovde	V	16	Male	Norsk		1968	NO	Akershus	0235	Ullensaker
Åshild Taksdal Randby	V	17	Female	Norsk		1953	NO	Akershus	0235	Ullensaker
Peter Tonstad	V	18	Male	Norsk		1972	NO	Akershus	0235	Ullensaker
Torill Axelsson	V	19	Female	Norsk		1955	NO	Akershus	0235	Ullensaker
Thorbjørn Merkesdal	V	20	Male	Norsk		1972	NO	Akershus	0235	Ullensaker
Synøve Wiggen Mosveen	V	21	Female	Norsk		1942	NO	Akershus	0235	Ullensaker
Dag Terje Ilstad Samuelsen	V	22	Male	Norsk		1981	NO	Akershus	0235	Ullensaker
Anne-Katrine Borander	V	23	Female	Norsk		1957	NO	Akershus	0235	Ullensaker
Vegard Søberg Ulnes	V	24	Male	Norsk		1986	NO	Akershus	0235	Ullensaker
Trine Helene Smestad	V	25	Female	Norsk		1968	NO	Akershus	0235	Ullensaker
Egil Martin Mosveen	V	26	Male	Norsk		1936	NO	Akershus	0235	Ullensaker
Tove Gurine Rød Rutle	V	27	Female	Norsk		1947	NO	Akershus	0235	Ullensaker
Egil Fredrik Gjærum	V	28	Male	Norsk		1966	NO	Akershus	0235	Ullensaker
Hans Christian Jahren	V	29	Male	Norsk		1959	NO	Akershus	0235	Ullensaker
Petter Stensby	APU	1	Male	Norsk		1952	YES	Akershus	0235	Ullensaker
Trond Ingvaldsen	APU	2	Male	Norsk		1971	NO	Akershus	0235	Ullensaker
Geir Roger Engebretsen	APU	3	Male	Norsk		1977	NO	Akershus	0235	Ullensaker
Eva Merete Hoel Skjevik	APU	4	Female	Norsk		1971	NO	Akershus	0235	Ullensaker
Gerd Jorunn Stensby	APU	5	Female	Norsk		1966	NO	Akershus	0235	Ullensaker
Kularb Sinso	APU	6	Female	Non	Indian	1975	NO	Akershus	0235	Ullensaker
Truls Kristian Skjevik	APU	7	Male	Norsk		1969	NO	Akershus	0235	Ullensaker
Inger Olaug Ruud Lerbakk	APU	8	Female	Norsk		1947	NO	Akershus	0235	Ullensaker
Thorben Betten	APU	9	Male	Norsk		1971	NO	Akershus	0235	Ullensaker
Beate Kristine Johansen	APU	10	Female	Norsk		1980	NO	Akershus	0235	Ullensaker
Shashi Nandan	APU	11	Male	Non	Indian	1986	NO	Akershus	0235	Ullensaker
Odd Heggelund	APU	12	Male	Norsk		1948	NO	Akershus	0235	Ullensaker
Kjell Maartmann-Moe	AP	1	Male	Norsk		1951	YES	Akershus	0219	Bærum
Kari Brodin Seljelid	AP	2	Female	Norsk		1946	YES	Akershus	0219	Bærum
Halvdan Skard	AP	3	Male	Norsk		1939	YES	Akershus	0219	Bærum
Priyadharshini Prasath	AP	4	Female	Non	Indian	1992	YES	Akershus	0219	Bærum
Gunnar Gussgard	AP	5	Male	Norsk		1959	YES	Akershus	0219	Bærum
Lina Parvizian	AP	6	Female	Norsk		1997	YES	Akershus	0219	Bærum
Odd Willy Lørstad	AP	7	Male	Norsk		1943	NO	Akershus	0219	Bærum
Marianne Isabel Rieber-Mohn	AP	8	Female	Norsk		1954	NO	Akershus	0219	Bærum
Håkon Bugten Hamnes	AP	9	Male	Norsk		1997	NO	Akershus	0219	Bærum
Maj Berger Sæther	AP	10	Female	Norsk		1958	NO	Akershus	0219	Bærum
Reidar Kleppe	AP	11	Male	Norsk		1963	NO	Akershus	0219	Bærum
Elisabeth Nesset	AP	12	Female	Norsk		1972	NO	Akershus	0219	Bærum
Daniel Matthias Walter	AP	13	Male	Norsk		1979	NO	Akershus	0219	Bærum
Ingund Keysan Schille	AP	14	Female	Norsk		1949	NO	Akershus	0219	Bærum
Per Arne Nyberg	AP	15	Male	Norsk		1948	NO	Akershus	0219	Bærum
Cathrine Chaffey	AP	16	Female	Norsk		1996	NO	Akershus	0219	Bærum
Karl Seip	AP	17	Male	Norsk		1963	NO	Akershus	0219	Bærum
Jannicke Veum-Søhoel	AP	18	Female	Norsk		1968	NO	Akershus	0219	Bærum
Svein Dyrhaug	AP	19	Male	Norsk		1947	NO	Akershus	0219	Bærum
Tone Kristin Grøv	AP	20	Female	Norsk		1976	NO	Akershus	0219	Bærum
Leif Sven Helmich Pedersen	AP	21	Male	Norsk		1954	NO	Akershus	0219	Bærum
Marit Handal	AP	22	Female	Norsk		1938	NO	Akershus	0219	Bærum
Per Christian Dahlen	AP	23	Male	Norsk		1943	NO	Akershus	0219	Bærum
Torbjørg Irene Misund	AP	24	Female	Norsk		1953	NO	Akershus	0219	Bærum
Raymond Huseby	AP	25	Male	Norsk		1945	NO	Akershus	0219	Bærum
Dagny Kristine Arnestad	AP	26	Female	Norsk		1946	NO	Akershus	0219	Bærum
Kjell Karlsen	AP	27	Male	Norsk		1946	NO	Akershus	0219	Bærum
Turid Klette	AP	28	Female	Norsk		1945	NO	Akershus	0219	Bærum
Harald Thomas Endresen	AP	29	Male	Norsk		1970	NO	Akershus	0219	Bærum
Sissel Kristin Krabbesund	AP	30	Female	Norsk		1951	NO	Akershus	0219	Bærum
Hans Olav Sandbakken	AP	31	Male	Norsk		1952	NO	Akershus	0219	Bærum
Toril Staveli Marthinsen	AP	32	Female	Norsk		1960	NO	Akershus	0219	Bærum
Jan-Erik Støstad	AP	33	Male	Norsk		1953	NO	Akershus	0219	Bærum
Kari Lørstad	AP	34	Female	Norsk		1945	NO	Akershus	0219	Bærum
Einar Uggerud	AP	35	Male	Norsk		1954	NO	Akershus	0219	Bærum
Kjersti Børsum	AP	36	Female	Norsk		1957	NO	Akershus	0219	Bærum
Brian Aarstad	AP	37	Male	Norsk		1977	NO	Akershus	0219	Bærum
Elisabeth Godø	AP	38	Female	Norsk		1984	NO	Akershus	0219	Bærum
Mikkel Vegar Veum-Søhoel	AP	39	Male	Norsk		1959	NO	Akershus	0219	Bærum
Ann Kristin Martinsen	AP	40	Female	Norsk		1975	NO	Akershus	0219	Bærum
Inge Olav Amundsen	AP	41	Male	Norsk		1949	NO	Akershus	0219	Bærum
Knut Hallvard Tufte	AP	42	Male	Norsk		1969	NO	Akershus	0219	Bærum
Madeleine Zetterlund Stenhammer	AP	43	Female	Norsk		1986	NO	Akershus	0219	Bærum
Ingar Bekke	AP	44	Male	Norsk		1954	NO	Akershus	0219	Bærum
Lisbeth Sannerud	AP	45	Female	Norsk		1945	NO	Akershus	0219	Bærum
Halle Jørn Hansen	AP	46	Male	Norsk		1937	NO	Akershus	0219	Bærum
Kari Vik Knutsen	AP	47	Female	Norsk		1938	NO	Akershus	0219	Bærum
Oddbjørn Fure	AP	48	Male	Norsk		1938	NO	Akershus	0219	Bærum
Setara Elin	AP	49	Female	Non	Arabic	1971	NO	Akershus	0219	Bærum
Kari Aalerud	AP	50	Female	Norsk		1952	NO	Akershus	0219	Bærum
Torbjørn Espelien	FRP	1	Male	Norsk		1975	YES	Akershus	0219	Bærum
Ida Ohme Pedersen	FRP	2	Female	Norsk		1981	YES	Akershus	0219	Bærum
Wenche Margrete Funderud Berg-Olsen	FRP	3	Female	Norsk		1951	YES	Akershus	0219	Bærum
Petter Erik Kaland Melsom	FRP	4	Male	Norsk		1992	NO	Akershus	0219	Bærum
Erik Tørrissen	FRP	5	Male	Norsk		1988	NO	Akershus	0219	Bærum
Sigrid Helene Bradley	FRP	6	Female	Norsk		1988	NO	Akershus	0219	Bærum
Bjørn Håkon Theigen	FRP	7	Male	Norsk		1964	NO	Akershus	0219	Bærum
Carl Wilhelm  Tyrén	FRP	8	Male	Norsk		1947	NO	Akershus	0219	Bærum
Stian Lind Halvorsen	FRP	9	Male	Norsk		1975	NO	Akershus	0219	Bærum
Filip Alexander Jensen Napier	FRP	10	Male	Non	West Slavic	1992	NO	Akershus	0219	Bærum
Asbjørn Johnsrud	FRP	11	Male	Norsk		1967	NO	Akershus	0219	Bærum
Emmy Marie Andersen	FRP	12	Female	Norsk		1954	NO	Akershus	0219	Bærum
Geir Harald Brekke Borse	FRP	13	Male	Norsk		1976	NO	Akershus	0219	Bærum
Fredrik Flagstad Johansen	FRP	14	Male	Norsk		1990	NO	Akershus	0219	Bærum
Øistein Tidemand-Johannessen	FRP	15	Male	Norsk		1972	NO	Akershus	0219	Bærum
Eliana Aarseth	FRP	16	Female	Norsk		1993	NO	Akershus	0219	Bærum
Geir Homlund	FRP	17	Male	Norsk		1960	NO	Akershus	0219	Bærum
Bjørg Helene Krogh	FRP	18	Female	Norsk		1932	NO	Akershus	0219	Bærum
Karl-Henning Fahlstrøm Svendsen	FRP	19	Male	Norsk		1972	NO	Akershus	0219	Bærum
Yngve Ulf Bjerke	FRP	20	Male	Norsk		1943	NO	Akershus	0219	Bærum
Yngve Sture Olsen	FRP	21	Male	Norsk		1975	NO	Akershus	0219	Bærum
Mette Næsje	FRP	22	Female	Norsk		1980	NO	Akershus	0219	Bærum
Jon Roar Selenius	FRP	23	Male	Norsk		1970	NO	Akershus	0219	Bærum
Arne Kjell Bull Melsom	FRP	24	Male	Norsk		1950	NO	Akershus	0219	Bærum
Eivind Bade	FRP	25	Male	Norsk		1952	NO	Akershus	0219	Bærum
Harry Brenna	FRP	26	Male	Norsk		1946	NO	Akershus	0219	Bærum
Klara Marie Komperud Dyresen	FRP	27	Female	Norsk		1930	NO	Akershus	0219	Bærum
Paul Ingebrigtsen	FRP	28	Male	Norsk		1968	NO	Akershus	0219	Bærum
Iryna Løberg	FRP	29	Female	Norsk		1965	NO	Akershus	0219	Bærum
Bjarne Follestad	FRP	30	Male	Norsk		1969	NO	Akershus	0219	Bærum
Mads Alme Norum	FRP	31	Male	Norsk		1975	NO	Akershus	0219	Bærum
Martin  Bodd	FRP	32	Male	Norsk		1963	NO	Akershus	0219	Bærum
Kai Erling Heyerdahl	FRP	33	Male	Norsk		1967	NO	Akershus	0219	Bærum
Svein Ihlen	FRP	34	Male	Norsk		1941	NO	Akershus	0219	Bærum
Arnulf Harald Myklebust	KRF	1	Male	Norsk		1949	YES	Akershus	0219	Bærum
Astrid-Therese Theisen	KRF	2	Female	Norsk		1994	YES	Akershus	0219	Bærum
Kristian Kro	KRF	3	Male	Norsk		1974	YES	Akershus	0219	Bærum
Tania Randby Garthus	KRF	4	Female	Norsk		1960	YES	Akershus	0219	Bærum
Arne Inge Mathisen	KRF	5	Male	Norsk		1945	YES	Akershus	0219	Bærum
Elisabeth Fremstad Aukrust	KRF	6	Female	Norsk		1966	YES	Akershus	0219	Bærum
Kristin Theisen	KRF	7	Female	Norsk		1953	NO	Akershus	0219	Bærum
Kristine Skolt Grosås	KRF	8	Female	Norsk		1959	NO	Akershus	0219	Bærum
Kaare Granheim	KRF	9	Male	Norsk		1946	NO	Akershus	0219	Bærum
Kari Husøy	KRF	10	Female	Norsk		1952	NO	Akershus	0219	Bærum
Arne Synnes	KRF	11	Male	Norsk		1940	NO	Akershus	0219	Bærum
Reidun Ask	KRF	12	Female	Norsk		1946	NO	Akershus	0219	Bærum
Ingrid Elisabeth Aukrust	KRF	13	Female	Norsk		1996	NO	Akershus	0219	Bærum
Rolf Kåre Bangseid	KRF	14	Male	Norsk		1937	NO	Akershus	0219	Bærum
Olav Bondevik	KRF	15	Male	Norsk		1930	NO	Akershus	0219	Bærum
Anne Elisabeth Nordal Broen	KRF	16	Female	Norsk		1949	NO	Akershus	0219	Bærum
Stein Davidsen	KRF	17	Male	Norsk		1931	NO	Akershus	0219	Bærum
Torleif Elgvin	KRF	18	Male	Norsk		1950	NO	Akershus	0219	Bærum
Kjell Sigurd Fjalsett	KRF	19	Male	Norsk		1952	NO	Akershus	0219	Bærum
Øyvind Flatner	KRF	20	Male	Norsk		1960	NO	Akershus	0219	Bærum
Wenche Fone	KRF	21	Female	Norsk		1972	NO	Akershus	0219	Bærum
Tove Haavik	KRF	22	Female	Norsk		1950	NO	Akershus	0219	Bærum
Eva Christine Haugen	KRF	23	Female	Norsk		1926	NO	Akershus	0219	Bærum
Berit Hjortaas	KRF	24	Female	Norsk		1960	NO	Akershus	0219	Bærum
Torhild Torjussen Hovdal	KRF	25	Female	Norsk		1975	NO	Akershus	0219	Bærum
Edward Hulbak	KRF	26	Male	Norsk		1936	NO	Akershus	0219	Bærum
Ole Andreas Husøy	KRF	27	Male	Norsk		1951	NO	Akershus	0219	Bærum
Helge Ilebekk Johansen	KRF	28	Male	Norsk		1958	NO	Akershus	0219	Bærum
Jon Inge Schiager Kjernlie	KRF	29	Male	Norsk		1961	NO	Akershus	0219	Bærum
Elin Klakken	KRF	30	Female	Norsk		1961	NO	Akershus	0219	Bærum
Agnes Elisabeth Storesund Kolshus	KRF	31	Female	Norsk		1943	NO	Akershus	0219	Bærum
Kjersti Jåvold Landmark	KRF	32	Female	Norsk		1995	NO	Akershus	0219	Bærum
Audun Jørstad Lillekjendlie	KRF	33	Male	Norsk		1997	NO	Akershus	0219	Bærum
Anne Helene Lindseth	KRF	34	Female	Norsk		1955	NO	Akershus	0219	Bærum
Åsa Marit Malmstrøm	KRF	35	Female	Norsk		1976	NO	Akershus	0219	Bærum
Kristoffer Myhre Hestvedt	KRF	36	Male	Norsk		1985	NO	Akershus	0219	Bærum
Kristine Margrete Nome	KRF	37	Female	Norsk		1939	NO	Akershus	0219	Bærum
Anne-Kari Nordheim	KRF	38	Female	Norsk		1950	NO	Akershus	0219	Bærum
Lennart Omarhus	KRF	39	Male	Norsk		1965	NO	Akershus	0219	Bærum
Gudrun Brøvig Silde	KRF	40	Female	Norsk		1966	NO	Akershus	0219	Bærum
Thor Yngve Steen	KRF	41	Male	Norsk		1947	NO	Akershus	0219	Bærum
Thor-Arthur Stokstad	KRF	42	Male	Norsk		1943	NO	Akershus	0219	Bærum
Dagrun Moen Synnes	KRF	43	Female	Norsk		1940	NO	Akershus	0219	Bærum
Ann Elisabeth Gabrielsen Vamos	KRF	44	Female	Norsk		1959	NO	Akershus	0219	Bærum
Liv Wergeland Sørbye	KRF	45	Female	Norsk		1947	NO	Akershus	0219	Bærum
Jan-Egil Trobe	KRF	46	Male	Norsk		1956	NO	Akershus	0219	Bærum
Anne Presthagen Vedum	KRF	47	Female	Norsk		1957	NO	Akershus	0219	Bærum
Karen Aspli Ziegler	KRF	48	Female	Norsk		1937	NO	Akershus	0219	Bærum
Kristin Gunveig Vaeng Åman	KRF	49	Female	Norsk		1961	NO	Akershus	0219	Bærum
Anne Grete Hagseth Aamodt	KRF	50	Female	Norsk		1955	NO	Akershus	0219	Bærum
Einar Åkvik	KRF	51	Male	Norsk		1932	NO	Akershus	0219	Bærum
Dagrun Jofrid Eriksen	KRF	52	Female	Norsk		1971	NO	Akershus	0219	Bærum
Anders Nikki Schei	MDG	1	Male	Norsk		1962	YES	Akershus	0219	Bærum
Signe Bakke Johannessen	MDG	2	Female	Norsk		1992	YES	Akershus	0219	Bærum
Ingar Sagedal Bie	MDG	3	Male	Norsk		1959	YES	Akershus	0219	Bærum
Liv Baggerånås	MDG	4	Female	Norsk		1944	YES	Akershus	0219	Bærum
Kim Erik Zimmer	MDG	5	Male	Norsk		1954	YES	Akershus	0219	Bærum
Britt Linda Hveem	MDG	6	Female	Norsk		1953	NO	Akershus	0219	Bærum
Geir Asker	MDG	7	Male	Norsk		1978	NO	Akershus	0219	Bærum
Marit Elisabeth Løkke	MDG	8	Female	Norsk		1955	NO	Akershus	0219	Bærum
Svein Asbjørn Medhus	MDG	9	Male	Norsk		1963	NO	Akershus	0219	Bærum
Grete Margunn Bjørnholt	MDG	10	Female	Norsk		1958	NO	Akershus	0219	Bærum
Jørn Strømholm	MDG	11	Male	Norsk		1963	NO	Akershus	0219	Bærum
Line Norman Jernæs	MDG	12	Female	Norsk		1976	NO	Akershus	0219	Bærum
Jo Rune Kristiansen Ugulen	MDG	13	Male	Norsk		1968	NO	Akershus	0219	Bærum
Ingeborg Olsvik	MDG	14	Female	Norsk		1965	NO	Akershus	0219	Bærum
Geir Kokkvoll Engdahl	MDG	15	Male	Norsk		1983	NO	Akershus	0219	Bærum
Ingri Zeiner-Henriksen	MDG	16	Female	Norsk		1958	NO	Akershus	0219	Bærum
Thomas Mo Willig	MDG	17	Male	Norsk		1986	NO	Akershus	0219	Bærum
Christine Terjesdotter Bangum	MDG	18	Female	Norsk		1994	NO	Akershus	0219	Bærum
Heine Paus-Kutzsche	MDG	19	Male	Norsk		1984	NO	Akershus	0219	Bærum
Siv Olaug Endresen	MDG	20	Female	Norsk		1961	NO	Akershus	0219	Bærum
Hans Christian Dahle Grønsleth	MDG	21	Male	Norsk		1961	NO	Akershus	0219	Bærum
Ellinor Festøy	MDG	22	Female	Norsk		1992	NO	Akershus	0219	Bærum
Tore Beito Liavåg	MDG	23	Male	Norsk		1967	NO	Akershus	0219	Bærum
Sigrid Narvestad Hungnes	MDG	24	Female	Norsk		1990	NO	Akershus	0219	Bærum
Eirik Skodbo	MDG	25	Male	Norsk		1963	NO	Akershus	0219	Bærum
Rigmor Arnkværn	MDG	26	Female	Norsk		1942	NO	Akershus	0219	Bærum
Per Fritjof Jørgensen	MDG	27	Male	Norsk		1960	NO	Akershus	0219	Bærum
Hilde Kokkvoll	MDG	28	Female	Norsk		1953	NO	Akershus	0219	Bærum
John Yngvar Jones	MDG	29	Male	Norsk		1951	NO	Akershus	0219	Bærum
Rong Cong	MDG	30	Female	Non	Chinese	1983	NO	Akershus	0219	Bærum
Ellef Blakstad	MDG	31	Male	Norsk		1952	NO	Akershus	0219	Bærum
Unni Lisbeth Hermansen	MDG	32	Female	Norsk		1960	NO	Akershus	0219	Bærum
Anders Kokkvoll Engdahl	MDG	33	Male	Norsk		1990	NO	Akershus	0219	Bærum
Åse Thorvik	MDG	34	Female	Norsk		1957	NO	Akershus	0219	Bærum
Stein Thorolf Haakonsen	MDG	35	Male	Norsk		1951	NO	Akershus	0219	Bærum
Ellen Rachel Bachmann	MDG	36	Female	Norsk		1971	NO	Akershus	0219	Bærum
Christian Fredrik Grorud	MDG	37	Male	Norsk		1957	NO	Akershus	0219	Bærum
Tale Grorud Skage	MDG	38	Female	Norsk		1987	NO	Akershus	0219	Bærum
Rasmus Johan Michael Hansson	MDG	39	Male	Norsk		1954	NO	Akershus	0219	Bærum
Terje Hansen	KRISTNE	1	Male	Norsk		1965	NO	Akershus	0219	Bærum
Jonathan Johannessen	KRISTNE	2	Male	Norsk		1997	NO	Akershus	0219	Bærum
Morten Eckell Bommen	KRISTNE	3	Male	Norsk		1935	NO	Akershus	0219	Bærum
Arne Gjøtterud	KRISTNE	4	Male	Norsk		1958	NO	Akershus	0219	Bærum
Anne Marit Kinnerud	KRISTNE	5	Female	Norsk		1952	NO	Akershus	0219	Bærum
Tomas Kinnerud	KRISTNE	6	Male	Norsk		1985	NO	Akershus	0219	Bærum
John Erik Selle	KRISTNE	7	Male	Norsk		1966	NO	Akershus	0219	Bærum
Kjell Ole Heggland	PP	1	Male	Norsk		1966	NO	Akershus	0219	Bærum
Petter Brandt	PP	2	Male	Norsk		1944	NO	Akershus	0219	Bærum
Bernhard Christian Jenssen	PP	3	Male	Norsk		1936	NO	Akershus	0219	Bærum
Erik Resch	PP	4	Male	Norsk		1938	NO	Akershus	0219	Bærum
Kjell Magne Hammershaug	PP	5	Male	Norsk		1948	NO	Akershus	0219	Bærum
Erik Kotte-Eriksen	PP	6	Male	Norsk		1934	NO	Akershus	0219	Bærum
Mette Mørck Helland	PP	7	Female	Norsk		1948	NO	Akershus	0219	Bærum
Sigurd Theodor Helland	PP	8	Male	Norsk		1938	NO	Akershus	0219	Bærum
Harald Holst	PP	9	Male	Norsk		1934	NO	Akershus	0219	Bærum
Åsmund Naustdal	PP	10	Male	Norsk		1942	NO	Akershus	0219	Bærum
